Image_Address, Actual_Angle
perf_data/IMG/center_2024_02_06_00_25_08_414.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_08_533.jpg,-0.04693277
perf_data/IMG/center_2024_02_06_00_25_08_647.jpg,-0.05959214
perf_data/IMG/center_2024_02_06_00_25_08_760.jpg,-0.06109918
perf_data/IMG/center_2024_02_06_00_25_08_873.jpg,-0.03137235
perf_data/IMG/center_2024_02_06_00_25_08_987.jpg,-0.01811017
perf_data/IMG/center_2024_02_06_00_25_09_099.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_09_424.jpg,-0.2315481
perf_data/IMG/center_2024_02_06_00_25_09_532.jpg,-0.4004146
perf_data/IMG/center_2024_02_06_00_25_09_643.jpg,-0.06897361
perf_data/IMG/center_2024_02_06_00_25_09_867.jpg,0.08751044
perf_data/IMG/center_2024_02_06_00_25_09_972.jpg,0.1921007
perf_data/IMG/center_2024_02_06_00_25_10_080.jpg,0.2430772
perf_data/IMG/center_2024_02_06_00_25_10_186.jpg,0.2262358
perf_data/IMG/center_2024_02_06_00_25_10_292.jpg,0.1727726
perf_data/IMG/center_2024_02_06_00_25_10_393.jpg,0.1389014
perf_data/IMG/center_2024_02_06_00_25_10_515.jpg,0.1240191
perf_data/IMG/center_2024_02_06_00_25_10_635.jpg,0.1138841
perf_data/IMG/center_2024_02_06_00_25_10_754.jpg,0.06791861
perf_data/IMG/center_2024_02_06_00_25_10_983.jpg,0.55892
perf_data/IMG/center_2024_02_06_00_25_11_090.jpg,0.6493816
perf_data/IMG/center_2024_02_06_00_25_11_194.jpg,0.7451932
perf_data/IMG/center_2024_02_06_00_25_11_299.jpg,0.7953031
perf_data/IMG/center_2024_02_06_00_25_11_528.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_11_648.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_11_773.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_11_896.jpg,0.7221727
perf_data/IMG/center_2024_02_06_00_25_12_000.jpg,0.7944365
perf_data/IMG/center_2024_02_06_00_25_12_110.jpg,0.3374947
perf_data/IMG/center_2024_02_06_00_25_12_223.jpg,0.04885425
perf_data/IMG/center_2024_02_06_00_25_12_337.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_12_452.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_12_687.jpg,0.1152028
perf_data/IMG/center_2024_02_06_00_25_12_803.jpg,0.2576957
perf_data/IMG/center_2024_02_06_00_25_12_918.jpg,0.2818465
perf_data/IMG/center_2024_02_06_00_25_13_037.jpg,0.3353094
perf_data/IMG/center_2024_02_06_00_25_13_157.jpg,0.2705433
perf_data/IMG/center_2024_02_06_00_25_13_643.jpg,0.1250363
perf_data/IMG/center_2024_02_06_00_25_13_766.jpg,0.1479061
perf_data/IMG/center_2024_02_06_00_25_13_889.jpg,0.2034037
perf_data/IMG/center_2024_02_06_00_25_14_012.jpg,0.2166282
perf_data/IMG/center_2024_02_06_00_25_14_134.jpg,0.2166282
perf_data/IMG/center_2024_02_06_00_25_14_255.jpg,0.2166282
perf_data/IMG/center_2024_02_06_00_25_14_377.jpg,0.1565718
perf_data/IMG/center_2024_02_06_00_25_14_854.jpg,-0.1052185
perf_data/IMG/center_2024_02_06_00_25_14_975.jpg,-0.1576643
perf_data/IMG/center_2024_02_06_00_25_15_093.jpg,-0.09365177
perf_data/IMG/center_2024_02_06_00_25_15_214.jpg,-0.06113685
perf_data/IMG/center_2024_02_06_00_25_15_331.jpg,-0.0572939
perf_data/IMG/center_2024_02_06_00_25_15_448.jpg,-0.05518396
perf_data/IMG/center_2024_02_06_00_25_15_568.jpg,-0.002662782
perf_data/IMG/center_2024_02_06_00_25_15_684.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_16_380.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_16_833.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_16_943.jpg,0.0014194
perf_data/IMG/center_2024_02_06_00_25_17_163.jpg,0.01098926
perf_data/IMG/center_2024_02_06_00_25_17_273.jpg,0.01098926
perf_data/IMG/center_2024_02_06_00_25_17_491.jpg,0.03374602
perf_data/IMG/center_2024_02_06_00_25_17_601.jpg,0.1004713
perf_data/IMG/center_2024_02_06_00_25_17_705.jpg,0.1120003
perf_data/IMG/center_2024_02_06_00_25_17_812.jpg,0.1157302
perf_data/IMG/center_2024_02_06_00_25_17_915.jpg,0.1157302
perf_data/IMG/center_2024_02_06_00_25_18_038.jpg,0.1110207
perf_data/IMG/center_2024_02_06_00_25_18_380.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_18_613.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_18_840.jpg,-0.02903644
perf_data/IMG/center_2024_02_06_00_25_18_954.jpg,-0.1542735
perf_data/IMG/center_2024_02_06_00_25_19_066.jpg,-0.1883708
perf_data/IMG/center_2024_02_06_00_25_19_177.jpg,-0.1920253
perf_data/IMG/center_2024_02_06_00_25_19_819.jpg,-0.03333158
perf_data/IMG/center_2024_02_06_00_25_19_922.jpg,-0.0834791
perf_data/IMG/center_2024_02_06_00_25_20_027.jpg,-0.09093902
perf_data/IMG/center_2024_02_06_00_25_20_143.jpg,-0.09093902
perf_data/IMG/center_2024_02_06_00_25_20_259.jpg,-0.1277491
perf_data/IMG/center_2024_02_06_00_25_20_361.jpg,-0.2926972
perf_data/IMG/center_2024_02_06_00_25_20_479.jpg,-0.3558432
perf_data/IMG/center_2024_02_06_00_25_20_581.jpg,-0.3642828
perf_data/IMG/center_2024_02_06_00_25_20_686.jpg,-0.3680128
perf_data/IMG/center_2024_02_06_00_25_20_792.jpg,-0.3225372
perf_data/IMG/center_2024_02_06_00_25_20_899.jpg,-0.2136894
perf_data/IMG/center_2024_02_06_00_25_21_012.jpg,-0.10714
perf_data/IMG/center_2024_02_06_00_25_21_237.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_21_579.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_21_692.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_21_913.jpg,-0.07451206
perf_data/IMG/center_2024_02_06_00_25_22_022.jpg,-0.2125215
perf_data/IMG/center_2024_02_06_00_25_22_133.jpg,-0.3869641
perf_data/IMG/center_2024_02_06_00_25_22_240.jpg,-0.462581
perf_data/IMG/center_2024_02_06_00_25_22_350.jpg,-0.4749389
perf_data/IMG/center_2024_02_06_00_25_22_461.jpg,-0.47622
perf_data/IMG/center_2024_02_06_00_25_22_579.jpg,-0.4018463
perf_data/IMG/center_2024_02_06_00_25_22_683.jpg,0.04128136
perf_data/IMG/center_2024_02_06_00_25_22_784.jpg,0.0521322
perf_data/IMG/center_2024_02_06_00_25_22_887.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_23_010.jpg,-0.09591241
perf_data/IMG/center_2024_02_06_00_25_23_131.jpg,-0.319636
perf_data/IMG/center_2024_02_06_00_25_23_232.jpg,-0.3575764
perf_data/IMG/center_2024_02_06_00_25_23_339.jpg,-0.3229139
perf_data/IMG/center_2024_02_06_00_25_23_443.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_23_547.jpg,0.09440529
perf_data/IMG/center_2024_02_06_00_25_23_653.jpg,0.0953472
perf_data/IMG/center_2024_02_06_00_25_23_759.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_23_862.jpg,-0.08095473
perf_data/IMG/center_2024_02_06_00_25_23_964.jpg,-0.1197993
perf_data/IMG/center_2024_02_06_00_25_24_067.jpg,-0.1343425
perf_data/IMG/center_2024_02_06_00_25_24_175.jpg,-0.2689233
perf_data/IMG/center_2024_02_06_00_25_24_282.jpg,-0.3388134
perf_data/IMG/center_2024_02_06_00_25_24_387.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_24_495.jpg,0.07880713
perf_data/IMG/center_2024_02_06_00_25_24_950.jpg,-0.1416141
perf_data/IMG/center_2024_02_06_00_25_25_066.jpg,-0.2535512
perf_data/IMG/center_2024_02_06_00_25_25_183.jpg,-0.2752153
perf_data/IMG/center_2024_02_06_00_25_25_301.jpg,-0.2100724
perf_data/IMG/center_2024_02_06_00_25_25_420.jpg,-0.07831741
perf_data/IMG/center_2024_02_06_00_25_25_541.jpg,-0.04606622
perf_data/IMG/center_2024_02_06_00_25_25_664.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_25_908.jpg,-0.006995598
perf_data/IMG/center_2024_02_06_00_25_26_029.jpg,-0.1082326
perf_data/IMG/center_2024_02_06_00_25_26_151.jpg,-0.1403708
perf_data/IMG/center_2024_02_06_00_25_26_276.jpg,-0.2417962
perf_data/IMG/center_2024_02_06_00_25_26_404.jpg,-0.1368668
perf_data/IMG/center_2024_02_06_00_25_26_638.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_26_740.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_26_843.jpg,0.001117992
perf_data/IMG/center_2024_02_06_00_25_26_944.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_27_256.jpg,-0.003001866
perf_data/IMG/center_2024_02_06_00_25_27_361.jpg,-0.04222319
perf_data/IMG/center_2024_02_06_00_25_27_465.jpg,-0.08728445
perf_data/IMG/center_2024_02_06_00_25_27_570.jpg,-0.1281635
perf_data/IMG/center_2024_02_06_00_25_27_678.jpg,-0.1413504
perf_data/IMG/center_2024_02_06_00_25_27_787.jpg,-0.1413504
perf_data/IMG/center_2024_02_06_00_25_27_902.jpg,-0.1413504
perf_data/IMG/center_2024_02_06_00_25_28_017.jpg,-0.1413504
perf_data/IMG/center_2024_02_06_00_25_28_133.jpg,-0.1413504
perf_data/IMG/center_2024_02_06_00_25_28_254.jpg,-0.1413504
perf_data/IMG/center_2024_02_06_00_25_28_374.jpg,-0.1413504
perf_data/IMG/center_2024_02_06_00_25_28_498.jpg,-0.1413504
perf_data/IMG/center_2024_02_06_00_25_28_624.jpg,-0.0509265
perf_data/IMG/center_2024_02_06_00_25_29_134.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_29_387.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_29_512.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_29_636.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_30_503.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_30_625.jpg,-0.0323896
perf_data/IMG/center_2024_02_06_00_25_30_746.jpg,-0.05119023
perf_data/IMG/center_2024_02_06_00_25_30_864.jpg,-0.05119023
perf_data/IMG/center_2024_02_06_00_25_30_982.jpg,-0.05119023
perf_data/IMG/center_2024_02_06_00_25_31_102.jpg,-0.05119023
perf_data/IMG/center_2024_02_06_00_25_31_222.jpg,-0.05367693
perf_data/IMG/center_2024_02_06_00_25_31_344.jpg,-0.06234256
perf_data/IMG/center_2024_02_06_00_25_31_464.jpg,-0.1348323
perf_data/IMG/center_2024_02_06_00_25_31_583.jpg,-0.1493755
perf_data/IMG/center_2024_02_06_00_25_31_704.jpg,-0.1532184
perf_data/IMG/center_2024_02_06_00_25_31_827.jpg,-0.1532184
perf_data/IMG/center_2024_02_06_00_25_31_953.jpg,-0.1532184
perf_data/IMG/center_2024_02_06_00_25_32_078.jpg,-0.1532184
perf_data/IMG/center_2024_02_06_00_25_32_203.jpg,-0.1532184
perf_data/IMG/center_2024_02_06_00_25_32_326.jpg,-0.1372813
perf_data/IMG/center_2024_02_06_00_25_32_824.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_33_331.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_33_582.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_33_707.jpg,-0.1049547
perf_data/IMG/center_2024_02_06_00_25_33_832.jpg,-0.1437616
perf_data/IMG/center_2024_02_06_00_25_33_956.jpg,-0.147567
perf_data/IMG/center_2024_02_06_00_25_34_081.jpg,-0.1503927
perf_data/IMG/center_2024_02_06_00_25_34_206.jpg,-0.1512216
perf_data/IMG/center_2024_02_06_00_25_34_331.jpg,-0.1274854
perf_data/IMG/center_2024_02_06_00_25_34_456.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_34_820.jpg,0.04572714
perf_data/IMG/center_2024_02_06_00_25_35_543.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_36_408.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_36_529.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_37_019.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_37_393.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_37_638.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_37_890.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_38_018.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_38_272.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_38_396.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_38_523.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_38_775.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_38_904.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_39_278.jpg,-0.045162
perf_data/IMG/center_2024_02_06_00_25_39_405.jpg,-0.06287003
perf_data/IMG/center_2024_02_06_00_25_39_536.jpg,-0.06904896
perf_data/IMG/center_2024_02_06_00_25_39_662.jpg,-0.08690769
perf_data/IMG/center_2024_02_06_00_25_39_788.jpg,-0.102129
perf_data/IMG/center_2024_02_06_00_25_39_917.jpg,-0.1326847
perf_data/IMG/center_2024_02_06_00_25_40_045.jpg,-0.1008104
perf_data/IMG/center_2024_02_06_00_25_40_172.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_41_044.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_41_808.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_41_942.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_42_201.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_42_463.jpg,-0.006844894
perf_data/IMG/center_2024_02_06_00_25_42_594.jpg,-0.04584017
perf_data/IMG/center_2024_02_06_00_25_42_724.jpg,-0.04972087
perf_data/IMG/center_2024_02_06_00_25_42_857.jpg,-0.05205678
perf_data/IMG/center_2024_02_06_00_25_42_984.jpg,-0.05333784
perf_data/IMG/center_2024_02_06_00_25_43_114.jpg,-0.05333784
perf_data/IMG/center_2024_02_06_00_25_43_244.jpg,-0.05601284
perf_data/IMG/center_2024_02_06_00_25_43_374.jpg,-0.0721008
perf_data/IMG/center_2024_02_06_00_25_43_508.jpg,-0.07439903
perf_data/IMG/center_2024_02_06_00_25_43_638.jpg,-0.06008192
perf_data/IMG/center_2024_02_06_00_25_43_765.jpg,-0.05812277
perf_data/IMG/center_2024_02_06_00_25_43_894.jpg,-0.005789966
perf_data/IMG/center_2024_02_06_00_25_44_022.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_44_407.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_44_667.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_44_923.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_45_054.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_45_435.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_45_686.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_46_077.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_46_212.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_46_475.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_46_613.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_46_747.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_47_155.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_47_292.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_47_427.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_47_829.jpg,-0.04968319
perf_data/IMG/center_2024_02_06_00_25_47_964.jpg,-0.05970516
perf_data/IMG/center_2024_02_06_00_25_48_100.jpg,-0.06332213
perf_data/IMG/center_2024_02_06_00_25_48_231.jpg,-0.06332213
perf_data/IMG/center_2024_02_06_00_25_48_358.jpg,-0.06332213
perf_data/IMG/center_2024_02_06_00_25_48_484.jpg,-0.06332213
perf_data/IMG/center_2024_02_06_00_25_48_609.jpg,-0.06332213
perf_data/IMG/center_2024_02_06_00_25_48_734.jpg,-0.05767066
perf_data/IMG/center_2024_02_06_00_25_48_980.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_49_101.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_49_578.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_50_053.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_50_171.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_50_292.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_50_412.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_50_879.jpg,-0.03853095
perf_data/IMG/center_2024_02_06_00_25_50_992.jpg,-0.05220749
perf_data/IMG/center_2024_02_06_00_25_51_105.jpg,-0.05503326
perf_data/IMG/center_2024_02_06_00_25_51_219.jpg,-0.05593748
perf_data/IMG/center_2024_02_06_00_25_51_335.jpg,-0.05593748
perf_data/IMG/center_2024_02_06_00_25_51_449.jpg,-0.05593748
perf_data/IMG/center_2024_02_06_00_25_51_562.jpg,-0.05593748
perf_data/IMG/center_2024_02_06_00_25_51_674.jpg,-0.03623263
perf_data/IMG/center_2024_02_06_00_25_52_011.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_52_120.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_52_444.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_52_658.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_52_870.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_53_403.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_54_127.jpg,-0.01720595
perf_data/IMG/center_2024_02_06_00_25_54_232.jpg,-0.05337552
perf_data/IMG/center_2024_02_06_00_25_54_335.jpg,-0.08995945
perf_data/IMG/center_2024_02_06_00_25_54_438.jpg,-0.1876172
perf_data/IMG/center_2024_02_06_00_25_54_542.jpg,-0.261501
perf_data/IMG/center_2024_02_06_00_25_54_645.jpg,-0.2712969
perf_data/IMG/center_2024_02_06_00_25_54_748.jpg,-0.1574382
perf_data/IMG/center_2024_02_06_00_25_55_188.jpg,0.01174292
perf_data/IMG/center_2024_02_06_00_25_55_315.jpg,0.0227068
perf_data/IMG/center_2024_02_06_00_25_55_704.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_56_211.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_56_700.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_57_171.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_57_288.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_57_406.jpg,-0.04327819
perf_data/IMG/center_2024_02_06_00_25_57_524.jpg,-0.09523418
perf_data/IMG/center_2024_02_06_00_25_57_640.jpg,-0.1340411
perf_data/IMG/center_2024_02_06_00_25_57_755.jpg,-0.1686282
perf_data/IMG/center_2024_02_06_00_25_57_873.jpg,-0.186713
perf_data/IMG/center_2024_02_06_00_25_57_990.jpg,-0.004772713
perf_data/IMG/center_2024_02_06_00_25_58_104.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_58_327.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_58_657.jpg,0.0
perf_data/IMG/center_2024_02_06_00_25_58_873.jpg,-0.0002515169
perf_data/IMG/center_2024_02_06_00_25_58_980.jpg,-0.004132147
perf_data/IMG/center_2024_02_06_00_25_59_086.jpg,-0.006769542
perf_data/IMG/center_2024_02_06_00_25_59_189.jpg,-0.007786795
perf_data/IMG/center_2024_02_06_00_25_59_292.jpg,-0.07632051
perf_data/IMG/center_2024_02_06_00_25_59_395.jpg,-0.2215639
perf_data/IMG/center_2024_02_06_00_25_59_499.jpg,-0.3069013
perf_data/IMG/center_2024_02_06_00_25_59_600.jpg,-0.4289359
perf_data/IMG/center_2024_02_06_00_25_59_701.jpg,-0.4833785
perf_data/IMG/center_2024_02_06_00_25_59_804.jpg,-0.05247129
perf_data/IMG/center_2024_02_06_00_25_59_908.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_00_011.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_00_113.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_00_948.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_01_071.jpg,-0.01434257
perf_data/IMG/center_2024_02_06_00_26_01_192.jpg,-0.05458115
perf_data/IMG/center_2024_02_06_00_26_01_312.jpg,-0.06019495
perf_data/IMG/center_2024_02_06_00_26_01_431.jpg,-0.06546967
perf_data/IMG/center_2024_02_06_00_26_01_550.jpg,-0.1144116
perf_data/IMG/center_2024_02_06_00_26_01_667.jpg,-0.2208479
perf_data/IMG/center_2024_02_06_00_26_01_782.jpg,-0.3299594
perf_data/IMG/center_2024_02_06_00_26_01_883.jpg,-0.4169546
perf_data/IMG/center_2024_02_06_00_26_01_984.jpg,-0.4476234
perf_data/IMG/center_2024_02_06_00_26_02_086.jpg,-0.4550457
perf_data/IMG/center_2024_02_06_00_26_02_205.jpg,-0.2425497
perf_data/IMG/center_2024_02_06_00_26_02_517.jpg,0.09836143
perf_data/IMG/center_2024_02_06_00_26_02_640.jpg,0.1915732
perf_data/IMG/center_2024_02_06_00_26_02_741.jpg,0.1168605
perf_data/IMG/center_2024_02_06_00_26_02_861.jpg,0.007183978
perf_data/IMG/center_2024_02_06_00_26_02_981.jpg,0.01792179
perf_data/IMG/center_2024_02_06_00_26_03_102.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_03_217.jpg,-0.007410035
perf_data/IMG/center_2024_02_06_00_26_03_330.jpg,-0.04926876
perf_data/IMG/center_2024_02_06_00_26_03_447.jpg,-0.04926876
perf_data/IMG/center_2024_02_06_00_26_03_562.jpg,-0.04926876
perf_data/IMG/center_2024_02_06_00_26_03_678.jpg,-0.04926876
perf_data/IMG/center_2024_02_06_00_26_03_793.jpg,-0.04926876
perf_data/IMG/center_2024_02_06_00_26_03_906.jpg,-0.04926876
perf_data/IMG/center_2024_02_06_00_26_04_019.jpg,-0.04926876
perf_data/IMG/center_2024_02_06_00_26_04_131.jpg,-0.0928229
perf_data/IMG/center_2024_02_06_00_26_04_242.jpg,-0.2549076
perf_data/IMG/center_2024_02_06_00_26_04_356.jpg,-0.317187
perf_data/IMG/center_2024_02_06_00_26_04_469.jpg,-0.3470269
perf_data/IMG/center_2024_02_06_00_26_04_584.jpg,-0.210826
perf_data/IMG/center_2024_02_06_00_26_04_708.jpg,-0.0199187
perf_data/IMG/center_2024_02_06_00_26_05_019.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_05_958.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_06_271.jpg,-0.1001321
perf_data/IMG/center_2024_02_06_00_26_06_375.jpg,-0.1391274
perf_data/IMG/center_2024_02_06_00_26_06_479.jpg,-0.1491118
perf_data/IMG/center_2024_02_06_00_26_06_585.jpg,-0.151297
perf_data/IMG/center_2024_02_06_00_26_06_688.jpg,-0.2376141
perf_data/IMG/center_2024_02_06_00_26_06_792.jpg,-0.2655701
perf_data/IMG/center_2024_02_06_00_26_06_899.jpg,-0.2268762
perf_data/IMG/center_2024_02_06_00_26_07_006.jpg,-0.08302699
perf_data/IMG/center_2024_02_06_00_26_07_115.jpg,-0.006166726
perf_data/IMG/center_2024_02_06_00_26_07_337.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_07_788.jpg,-0.0314477
perf_data/IMG/center_2024_02_06_00_26_07_900.jpg,-0.1076675
perf_data/IMG/center_2024_02_06_00_26_08_011.jpg,-0.1281258
perf_data/IMG/center_2024_02_06_00_26_08_123.jpg,-0.1348323
perf_data/IMG/center_2024_02_06_00_26_08_235.jpg,-0.117275
perf_data/IMG/center_2024_02_06_00_26_08_345.jpg,-0.08091706
perf_data/IMG/center_2024_02_06_00_26_08_457.jpg,-0.06317143
perf_data/IMG/center_2024_02_06_00_26_08_569.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_08_680.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_08_789.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_08_899.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_009.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_120.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_230.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_337.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_445.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_554.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_662.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_769.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_09_878.jpg,-0.06083544
perf_data/IMG/center_2024_02_06_00_26_10_102.jpg,0.3935952
perf_data/IMG/center_2024_02_06_00_26_10_213.jpg,0.4175199
perf_data/IMG/center_2024_02_06_00_26_10_324.jpg,0.354939
perf_data/IMG/center_2024_02_06_00_26_10_433.jpg,0.0590646
perf_data/IMG/center_2024_02_06_00_26_10_535.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_10_736.jpg,-0.05518396
perf_data/IMG/center_2024_02_06_00_26_10_836.jpg,-0.141049
perf_data/IMG/center_2024_02_06_00_26_10_937.jpg,-0.1639563
perf_data/IMG/center_2024_02_06_00_26_11_060.jpg,-0.1706251
perf_data/IMG/center_2024_02_06_00_26_11_163.jpg,-0.1706251
perf_data/IMG/center_2024_02_06_00_26_11_267.jpg,-0.02609764
perf_data/IMG/center_2024_02_06_00_26_12_118.jpg,-0.0666753
perf_data/IMG/center_2024_02_06_00_26_12_224.jpg,-0.1146753
perf_data/IMG/center_2024_02_06_00_26_12_334.jpg,-0.1287287
perf_data/IMG/center_2024_02_06_00_26_12_445.jpg,-0.1437993
perf_data/IMG/center_2024_02_06_00_26_12_558.jpg,-0.09406621
perf_data/IMG/center_2024_02_06_00_26_12_789.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_13_264.jpg,-0.02432686
perf_data/IMG/center_2024_02_06_00_26_13_387.jpg,-0.0332939
perf_data/IMG/center_2024_02_06_00_26_13_510.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_13_632.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_13_892.jpg,-0.004584333
perf_data/IMG/center_2024_02_06_00_26_14_021.jpg,-0.04855292
perf_data/IMG/center_2024_02_06_00_26_14_152.jpg,-0.05439277
perf_data/IMG/center_2024_02_06_00_26_14_254.jpg,-0.05657798
perf_data/IMG/center_2024_02_06_00_26_14_355.jpg,-0.05816045
perf_data/IMG/center_2024_02_06_00_26_14_457.jpg,-0.1086094
perf_data/IMG/center_2024_02_06_00_26_14_559.jpg,-0.03634566
perf_data/IMG/center_2024_02_06_00_26_14_661.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_14_768.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_14_983.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_15_719.jpg,0.03815411
perf_data/IMG/center_2024_02_06_00_26_16_035.jpg,0.02048376
perf_data/IMG/center_2024_02_06_00_26_16_455.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_16_558.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_17_068.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_17_269.jpg,0.0
perf_data/IMG/center_2024_02_06_00_26_17_680.jpg,0.0
