Image_Address, Actual_Angle,Predicted_Angle
perf_data/IMG/center_2024_02_06_00_25_57_755.jpg,-0.1686282,-0.04872469
perf_data/IMG/center_2024_02_06_00_25_57_873.jpg,-0.186713,-0.048962932
perf_data/IMG/center_2024_02_06_00_25_57_990.jpg,-0.004772713,-0.07799336
perf_data/IMG/center_2024_02_06_00_25_58_104.jpg,0.0,-0.049014423
perf_data/IMG/center_2024_02_06_00_25_58_327.jpg,0.0,-0.07924997
perf_data/IMG/center_2024_02_06_00_25_58_657.jpg,0.0,-0.02944028
perf_data/IMG/center_2024_02_06_00_25_58_873.jpg,-0.0002515169,-0.048352472
perf_data/IMG/center_2024_02_06_00_25_58_980.jpg,-0.004132147,-0.022534315
perf_data/IMG/center_2024_02_06_00_25_59_086.jpg,-0.006769542,-0.003152405
perf_data/IMG/center_2024_02_06_00_25_59_189.jpg,-0.007786795,0.002637948
perf_data/IMG/center_2024_02_06_00_25_59_292.jpg,-0.07632051,0.0024493514
perf_data/IMG/center_2024_02_06_00_25_59_395.jpg,-0.2215639,-0.009852265
perf_data/IMG/center_2024_02_06_00_25_59_499.jpg,-0.3069013,-0.0052523063
perf_data/IMG/center_2024_02_06_00_25_59_600.jpg,-0.4289359,-0.005076905
perf_data/IMG/center_2024_02_06_00_25_59_701.jpg,-0.4833785,-0.0082938345
perf_data/IMG/center_2024_02_06_00_25_59_804.jpg,-0.05247129,-0.021319099
perf_data/IMG/center_2024_02_06_00_25_59_908.jpg,0.0,0.0074853366
perf_data/IMG/center_2024_02_06_00_26_00_011.jpg,0.0,0.023771811
perf_data/IMG/center_2024_02_06_00_26_00_113.jpg,0.0,0.03154247
perf_data/IMG/center_2024_02_06_00_26_00_948.jpg,0.0,0.02668837
perf_data/IMG/center_2024_02_06_00_26_01_071.jpg,-0.01434257,0.01105295
perf_data/IMG/center_2024_02_06_00_26_01_192.jpg,-0.05458115,0.0011470756
perf_data/IMG/center_2024_02_06_00_26_01_312.jpg,-0.06019495,0.007549255
perf_data/IMG/center_2024_02_06_00_26_01_431.jpg,-0.06546967,0.0049744723
perf_data/IMG/center_2024_02_06_00_26_01_550.jpg,-0.1144116,-0.012555395
perf_data/IMG/center_2024_02_06_00_26_01_667.jpg,-0.2208479,-0.008228702
perf_data/IMG/center_2024_02_06_00_26_01_782.jpg,-0.3299594,-0.009581302
perf_data/IMG/center_2024_02_06_00_26_01_883.jpg,-0.4169546,0.015343214
perf_data/IMG/center_2024_02_06_00_26_01_984.jpg,-0.4476234,0.014313293
perf_data/IMG/center_2024_02_06_00_26_02_086.jpg,-0.4550457,0.015783805
perf_data/IMG/center_2024_02_06_00_26_02_205.jpg,-0.2425497,-0.024448376
perf_data/IMG/center_2024_02_06_00_26_02_517.jpg,0.09836143,0.03538468
perf_data/IMG/center_2024_02_06_00_26_02_640.jpg,0.1915732,0.08784931
perf_data/IMG/center_2024_02_06_00_26_02_741.jpg,0.1168605,0.10327904
perf_data/IMG/center_2024_02_06_00_26_02_861.jpg,0.007183978,0.12758519
perf_data/IMG/center_2024_02_06_00_26_02_981.jpg,0.01792179,0.057352062
perf_data/IMG/center_2024_02_06_00_26_03_102.jpg,0.0,0.015894443
perf_data/IMG/center_2024_02_06_00_26_03_217.jpg,-0.007410035,-0.019862924
perf_data/IMG/center_2024_02_06_00_26_03_330.jpg,-0.04926876,-0.06979305
perf_data/IMG/center_2024_02_06_00_26_03_447.jpg,-0.04926876,-0.08586884
perf_data/IMG/center_2024_02_06_00_26_03_562.jpg,-0.04926876,-0.08893683
perf_data/IMG/center_2024_02_06_00_26_03_678.jpg,-0.04926876,-0.054875676
perf_data/IMG/center_2024_02_06_00_26_03_793.jpg,-0.04926876,-0.051778328
perf_data/IMG/center_2024_02_06_00_26_03_906.jpg,-0.04926876,-0.045825843
perf_data/IMG/center_2024_02_06_00_26_04_019.jpg,-0.04926876,-0.043916408
perf_data/IMG/center_2024_02_06_00_26_04_131.jpg,-0.0928229,-0.030914586
perf_data/IMG/center_2024_02_06_00_26_04_242.jpg,-0.2549076,-0.021542665
perf_data/IMG/center_2024_02_06_00_26_04_356.jpg,-0.317187,-0.015728991
perf_data/IMG/center_2024_02_06_00_26_04_469.jpg,-0.3470269,-0.012319741
perf_data/IMG/center_2024_02_06_00_26_04_584.jpg,-0.210826,-0.008536992
perf_data/IMG/center_2024_02_06_00_26_04_708.jpg,-0.0199187,-0.010345419
perf_data/IMG/center_2024_02_06_00_26_05_019.jpg,0.0,-0.01278871
perf_data/IMG/center_2024_02_06_00_26_05_958.jpg,0.0,-0.01870082
perf_data/IMG/center_2024_02_06_00_26_06_271.jpg,-0.1001321,-0.031580437
perf_data/IMG/center_2024_02_06_00_26_06_375.jpg,-0.1391274,-0.031516854
perf_data/IMG/center_2024_02_06_00_26_06_479.jpg,-0.1491118,-0.034939606
perf_data/IMG/center_2024_02_06_00_26_06_585.jpg,-0.151297,-0.02902541
perf_data/IMG/center_2024_02_06_00_26_06_688.jpg,-0.2376141,-0.01655287
perf_data/IMG/center_2024_02_06_00_26_06_792.jpg,-0.2655701,-0.007532214
perf_data/IMG/center_2024_02_06_00_26_06_899.jpg,-0.2268762,-0.018699158
perf_data/IMG/center_2024_02_06_00_26_07_006.jpg,-0.08302699,-0.014720743
perf_data/IMG/center_2024_02_06_00_26_07_115.jpg,-0.006166726,-0.009798487
perf_data/IMG/center_2024_02_06_00_26_07_337.jpg,0.0,-0.011462991
perf_data/IMG/center_2024_02_06_00_26_07_788.jpg,-0.0314477,-0.0075533884
perf_data/IMG/center_2024_02_06_00_26_07_900.jpg,-0.1076675,-0.008046751
perf_data/IMG/center_2024_02_06_00_26_08_011.jpg,-0.1281258,0.0026773317
perf_data/IMG/center_2024_02_06_00_26_08_123.jpg,-0.1348323,0.012186493
perf_data/IMG/center_2024_02_06_00_26_08_235.jpg,-0.117275,0.009793217
perf_data/IMG/center_2024_02_06_00_26_08_345.jpg,-0.08091706,0.009771044
perf_data/IMG/center_2024_02_06_00_26_08_457.jpg,-0.06317143,0.008238803
perf_data/IMG/center_2024_02_06_00_26_08_569.jpg,-0.06083544,0.018075105
perf_data/IMG/center_2024_02_06_00_26_08_680.jpg,-0.06083544,0.018143903
perf_data/IMG/center_2024_02_06_00_26_08_789.jpg,-0.06083544,0.019427847
perf_data/IMG/center_2024_02_06_00_26_08_899.jpg,-0.06083544,0.010239209
perf_data/IMG/center_2024_02_06_00_26_09_009.jpg,-0.06083544,0.019278873
perf_data/IMG/center_2024_02_06_00_26_09_120.jpg,-0.06083544,0.011517617
perf_data/IMG/center_2024_02_06_00_26_09_230.jpg,-0.06083544,0.018313069
perf_data/IMG/center_2024_02_06_00_26_09_337.jpg,-0.06083544,0.00774433
perf_data/IMG/center_2024_02_06_00_26_09_445.jpg,-0.06083544,0.009331944
perf_data/IMG/center_2024_02_06_00_26_09_554.jpg,-0.06083544,0.019239035
perf_data/IMG/center_2024_02_06_00_26_09_662.jpg,-0.06083544,0.032958817
perf_data/IMG/center_2024_02_06_00_26_09_769.jpg,-0.06083544,0.014374721
perf_data/IMG/center_2024_02_06_00_26_09_878.jpg,-0.06083544,0.016281132
perf_data/IMG/center_2024_02_06_00_26_10_102.jpg,0.3935952,0.025692884
perf_data/IMG/center_2024_02_06_00_26_10_213.jpg,0.4175199,0.010500665
perf_data/IMG/center_2024_02_06_00_26_10_324.jpg,0.354939,0.0006994335
perf_data/IMG/center_2024_02_06_00_26_10_433.jpg,0.0590646,-0.0012049349
perf_data/IMG/center_2024_02_06_00_26_10_535.jpg,0.0,-0.008865249
perf_data/IMG/center_2024_02_06_00_26_10_736.jpg,-0.05518396,-0.008279731
perf_data/IMG/center_2024_02_06_00_26_10_836.jpg,-0.141049,-0.014866752
perf_data/IMG/center_2024_02_06_00_26_10_937.jpg,-0.1639563,-0.011555252
perf_data/IMG/center_2024_02_06_00_26_11_060.jpg,-0.1706251,-0.013428991
perf_data/IMG/center_2024_02_06_00_26_11_163.jpg,-0.1706251,-0.021051776
perf_data/IMG/center_2024_02_06_00_26_11_267.jpg,-0.02609764,-0.017902885
perf_data/IMG/center_2024_02_06_00_26_12_118.jpg,-0.0666753,-0.03097758
perf_data/IMG/center_2024_02_06_00_26_12_224.jpg,-0.1146753,-0.037942637
perf_data/IMG/center_2024_02_06_00_26_12_334.jpg,-0.1287287,-0.03585658
perf_data/IMG/center_2024_02_06_00_26_12_445.jpg,-0.1437993,-0.01250564
perf_data/IMG/center_2024_02_06_00_26_12_558.jpg,-0.09406621,0.0036029173
perf_data/IMG/center_2024_02_06_00_26_12_789.jpg,0.0,-0.005121817
perf_data/IMG/center_2024_02_06_00_26_13_264.jpg,-0.02432686,-0.01505207
perf_data/IMG/center_2024_02_06_00_26_13_387.jpg,-0.0332939,-0.021262486
perf_data/IMG/center_2024_02_06_00_26_13_510.jpg,0.0,-0.019661356
perf_data/IMG/center_2024_02_06_00_26_13_632.jpg,0.0,-0.01948287
perf_data/IMG/center_2024_02_06_00_26_13_892.jpg,-0.004584333,-0.026253749
perf_data/IMG/center_2024_02_06_00_26_14_021.jpg,-0.04855292,-0.024243463
perf_data/IMG/center_2024_02_06_00_26_14_152.jpg,-0.05439277,-0.028028522
perf_data/IMG/center_2024_02_06_00_26_14_254.jpg,-0.05657798,-0.03129715
perf_data/IMG/center_2024_02_06_00_26_14_355.jpg,-0.05816045,-0.023273084
perf_data/IMG/center_2024_02_06_00_26_14_457.jpg,-0.1086094,-0.021533925
perf_data/IMG/center_2024_02_06_00_26_14_559.jpg,-0.03634566,-0.018441934
perf_data/IMG/center_2024_02_06_00_26_14_661.jpg,0.0,-0.0052429335
perf_data/IMG/center_2024_02_06_00_26_14_768.jpg,0.0,-0.0025768774
perf_data/IMG/center_2024_02_06_00_26_14_983.jpg,0.0,-0.003747289
perf_data/IMG/center_2024_02_06_00_26_15_719.jpg,0.03815411,0.0058018817
perf_data/IMG/center_2024_02_06_00_26_16_035.jpg,0.02048376,-0.00097004045
perf_data/IMG/center_2024_02_06_00_26_16_455.jpg,0.0,-0.00632516
perf_data/IMG/center_2024_02_06_00_26_16_558.jpg,0.0,-0.0021317946
perf_data/IMG/center_2024_02_06_00_26_17_068.jpg,0.0,-0.0006757574
perf_data/IMG/center_2024_02_06_00_26_17_269.jpg,0.0,0.0005497737
perf_data/IMG/center_2024_02_06_00_26_17_680.jpg,0.0,-0.0030750828
perf_data/IMG/center_2024_02_06_00_26_17_887.jpg,0.0,-0.0028728144
perf_data/IMG/center_2024_02_06_00_26_18_097.jpg,0.0,-0.0038898783
perf_data/IMG/center_2024_02_06_00_26_18_834.jpg,0.0,0.002572055
perf_data/IMG/center_2024_02_06_00_26_19_048.jpg,0.0,-0.002472912
perf_data/IMG/center_2024_02_06_00_26_19_266.jpg,0.0,-0.0037391381
perf_data/IMG/center_2024_02_06_00_26_19_918.jpg,0.0,-0.0056041377
perf_data/IMG/center_2024_02_06_00_26_20_026.jpg,0.0,-0.0028232979
perf_data/IMG/center_2024_02_06_00_26_20_134.jpg,0.0,-0.006990974
perf_data/IMG/center_2024_02_06_00_26_20_242.jpg,0.0,-0.0060339617
perf_data/IMG/center_2024_02_06_00_26_20_351.jpg,0.0,-0.0054464834
perf_data/IMG/center_2024_02_06_00_26_20_676.jpg,0.0,0.014068204
perf_data/IMG/center_2024_02_06_00_26_21_323.jpg,-0.02315883,0.026136275
perf_data/IMG/center_2024_02_06_00_26_21_455.jpg,-0.04263763,0.03369141
perf_data/IMG/center_2024_02_06_00_26_21_543.jpg,-0.04636763,0.03326371
perf_data/IMG/center_2024_02_06_00_26_21_652.jpg,-0.04881664,0.04632448
perf_data/IMG/center_2024_02_06_00_26_21_762.jpg,-0.09779621,0.026303068
perf_data/IMG/center_2024_02_06_00_26_21_871.jpg,-0.1163331,0.02382097
perf_data/IMG/center_2024_02_06_00_26_21_979.jpg,-0.1185183,0.018046234
perf_data/IMG/center_2024_02_06_00_26_22_087.jpg,-0.08408192,0.026371911
perf_data/IMG/center_2024_02_06_00_26_22_198.jpg,-0.06984016,0.0090505285
perf_data/IMG/center_2024_02_06_00_26_22_308.jpg,-0.06984016,-0.00042324234
perf_data/IMG/center_2024_02_06_00_26_22_417.jpg,-0.0591777,0.0054405285
perf_data/IMG/center_2024_02_06_00_26_22_529.jpg,-0.05269735,-0.009723519
perf_data/IMG/center_2024_02_06_00_26_22_638.jpg,-0.05164235,-0.0030276673
perf_data/IMG/center_2024_02_06_00_26_22_747.jpg,-0.05164235,0.0030922694
perf_data/IMG/center_2024_02_06_00_26_22_858.jpg,-0.05164235,-0.009447661
perf_data/IMG/center_2024_02_06_00_26_22_968.jpg,-0.05164235,-0.0030526714
perf_data/IMG/center_2024_02_06_00_26_23_076.jpg,-0.05164235,0.001334819
perf_data/IMG/center_2024_02_06_00_26_23_187.jpg,-0.05164235,0.009472209
perf_data/IMG/center_2024_02_06_00_26_23_298.jpg,-0.05164235,0.025930736
perf_data/IMG/center_2024_02_06_00_26_23_405.jpg,-0.05164235,0.032393817
perf_data/IMG/center_2024_02_06_00_26_23_512.jpg,-0.05164235,0.016850244
perf_data/IMG/center_2024_02_06_00_26_23_618.jpg,-0.05164235,0.048706394
perf_data/IMG/center_2024_02_06_00_26_23_723.jpg,-0.05164235,0.042244803
perf_data/IMG/center_2024_02_06_00_26_23_826.jpg,-0.02523109,0.038630944
perf_data/IMG/center_2024_02_06_00_26_23_927.jpg,-0.004772713,0.039969508
perf_data/IMG/center_2024_02_06_00_26_24_188.jpg,0.0,0.042975854
perf_data/IMG/center_2024_02_06_00_26_24_316.jpg,0.0,0.04158267
perf_data/IMG/center_2024_02_06_00_26_24_446.jpg,0.0,0.04400569
perf_data/IMG/center_2024_02_06_00_26_24_574.jpg,-0.005036445,0.033299964
perf_data/IMG/center_2024_02_06_00_26_24_704.jpg,-0.02545714,0.02405433
perf_data/IMG/center_2024_02_06_00_26_24_832.jpg,-0.02805679,0.02098668
perf_data/IMG/center_2024_02_06_00_26_24_957.jpg,-0.07017925,0.02260017
perf_data/IMG/center_2024_02_06_00_26_25_084.jpg,-0.2154602,0.013751502
perf_data/IMG/center_2024_02_06_00_26_25_210.jpg,-0.2915669,0.009361352
perf_data/IMG/center_2024_02_06_00_26_25_339.jpg,-0.2971807,0.02685472
perf_data/IMG/center_2024_02_06_00_26_25_472.jpg,-0.2996674,-0.006819126
perf_data/IMG/center_2024_02_06_00_26_25_574.jpg,-0.2996674,-0.022995677
perf_data/IMG/center_2024_02_06_00_26_25_677.jpg,-0.2996674,-0.028445665
perf_data/IMG/center_2024_02_06_00_26_25_782.jpg,-0.2996674,-0.023797665
perf_data/IMG/center_2024_02_06_00_26_25_891.jpg,-0.2996674,-0.031701628
perf_data/IMG/center_2024_02_06_00_26_26_002.jpg,-0.2996674,-0.09336447
perf_data/IMG/center_2024_02_06_00_26_26_113.jpg,-0.2996674,-0.061566878
perf_data/IMG/center_2024_02_06_00_26_26_225.jpg,-0.2996674,0.00868577
perf_data/IMG/center_2024_02_06_00_26_26_338.jpg,-0.2835795,0.01349249
perf_data/IMG/center_2024_02_06_00_26_26_452.jpg,-0.2726156,0.013790305
perf_data/IMG/center_2024_02_06_00_26_26_569.jpg,-0.2709579,0.015910614
perf_data/IMG/center_2024_02_06_00_26_26_688.jpg,-0.2709579,0.007034595
perf_data/IMG/center_2024_02_06_00_26_26_806.jpg,-0.2709579,0.010060052
perf_data/IMG/center_2024_02_06_00_26_26_924.jpg,-0.218399,0.0057520634
perf_data/IMG/center_2024_02_06_00_26_27_044.jpg,-0.04832686,0.011329508
perf_data/IMG/center_2024_02_06_00_26_27_405.jpg,-0.002851162,-0.012354043
perf_data/IMG/center_2024_02_06_00_26_27_525.jpg,-0.04241158,0.013208802
perf_data/IMG/center_2024_02_06_00_26_27_644.jpg,-0.05921537,0.011895361
perf_data/IMG/center_2024_02_06_00_26_27_766.jpg,-0.06381192,-0.018250477
perf_data/IMG/center_2024_02_06_00_26_27_885.jpg,-0.08562663,-0.03210971
perf_data/IMG/center_2024_02_06_00_26_28_006.jpg,-0.09335037,-0.07261093
perf_data/IMG/center_2024_02_06_00_26_28_126.jpg,-0.09708036,-0.2362979
perf_data/IMG/center_2024_02_06_00_26_28_247.jpg,-0.09708036,0.024910633
perf_data/IMG/center_2024_02_06_00_26_28_372.jpg,-0.09708036,0.058941502
perf_data/IMG/center_2024_02_06_00_26_28_493.jpg,-0.09708036,0.22659476
perf_data/IMG/center_2024_02_06_00_26_28_616.jpg,-0.09708036,0.0013814503
perf_data/IMG/center_2024_02_06_00_26_28_735.jpg,-0.09708036,-0.07148077
perf_data/IMG/center_2024_02_06_00_26_28_853.jpg,-0.09708036,-0.07836069
perf_data/IMG/center_2024_02_06_00_26_28_977.jpg,-0.09708036,-0.060657013
perf_data/IMG/center_2024_02_06_00_26_29_097.jpg,-0.1401071,-0.01971652
perf_data/IMG/center_2024_02_06_00_26_29_217.jpg,-0.1504304,-0.033711147
perf_data/IMG/center_2024_02_06_00_26_29_336.jpg,-0.1433472,-0.03654823
perf_data/IMG/center_2024_02_06_00_26_29_455.jpg,-0.07549164,-0.026832875
perf_data/IMG/center_2024_02_06_00_26_29_569.jpg,-0.04391868,-0.0400281
perf_data/IMG/center_2024_02_06_00_26_29_685.jpg,-0.006242078,-0.012043376
perf_data/IMG/center_2024_02_06_00_26_29_803.jpg,-0.0007789813,-0.026559424
perf_data/IMG/center_2024_02_06_00_26_29_920.jpg,0.0,-0.04162171
perf_data/IMG/center_2024_02_06_00_26_30_268.jpg,0.0,-0.047345318
perf_data/IMG/center_2024_02_06_00_26_30_383.jpg,0.0,0.044589713
perf_data/IMG/center_2024_02_06_00_26_30_496.jpg,0.0,-0.023352997
perf_data/IMG/center_2024_02_06_00_26_30_721.jpg,0.0,-0.099890806
perf_data/IMG/center_2024_02_06_00_26_31_487.jpg,0.0,-0.20486635
perf_data/IMG/center_2024_02_06_00_26_31_592.jpg,0.0,-0.16687153
perf_data/IMG/center_2024_02_06_00_26_31_799.jpg,0.0,-0.17193519
perf_data/IMG/center_2024_02_06_00_26_31_903.jpg,0.0,-0.13539433
perf_data/IMG/center_2024_02_06_00_26_32_003.jpg,0.0,-0.122081615
perf_data/IMG/center_2024_02_06_00_26_32_584.jpg,0.0,-0.26229557
perf_data/IMG/center_2024_02_06_00_26_32_709.jpg,0.0,-0.20567578
perf_data/IMG/center_2024_02_06_00_26_32_954.jpg,0.0,-0.21332398
perf_data/IMG/center_2024_02_06_00_26_33_074.jpg,0.0,-0.17744853
perf_data/IMG/center_2024_02_06_00_26_33_893.jpg,0.0,0.07811945
perf_data/IMG/center_2024_02_06_00_26_34_006.jpg,0.0,-0.0013576979
perf_data/IMG/center_2024_02_06_00_26_34_116.jpg,0.0,0.0014048396
perf_data/IMG/center_2024_02_06_00_26_34_334.jpg,0.008577991,0.04363331
perf_data/IMG/center_2024_02_06_00_26_34_544.jpg,0.1109454,0.08212309
perf_data/IMG/center_2024_02_06_00_26_34_651.jpg,0.3055826,0.08960592
perf_data/IMG/center_2024_02_06_00_26_34_756.jpg,0.3397177,0.09765899
perf_data/IMG/center_2024_02_06_00_26_34_859.jpg,0.3500411,0.0915701
perf_data/IMG/center_2024_02_06_00_26_34_980.jpg,0.3516988,0.05831703
perf_data/IMG/center_2024_02_06_00_26_35_095.jpg,0.3516988,0.06678503
perf_data/IMG/center_2024_02_06_00_26_35_202.jpg,0.3516988,0.030594226
perf_data/IMG/center_2024_02_06_00_26_35_307.jpg,0.3516988,0.057692636
perf_data/IMG/center_2024_02_06_00_26_35_412.jpg,0.346085,0.112708814
perf_data/IMG/center_2024_02_06_00_26_35_628.jpg,0.0,0.05915354
perf_data/IMG/center_2024_02_06_00_26_35_849.jpg,0.0,0.13426489
perf_data/IMG/center_2024_02_06_00_26_35_963.jpg,0.03559214,0.06303314
perf_data/IMG/center_2024_02_06_00_26_36_436.jpg,0.1469266,0.018498134
perf_data/IMG/center_2024_02_06_00_26_36_555.jpg,0.2240882,0.0072289435
perf_data/IMG/center_2024_02_06_00_26_36_656.jpg,0.2376141,0.024299305
perf_data/IMG/center_2024_02_06_00_26_36_760.jpg,0.2433786,0.02656376
perf_data/IMG/center_2024_02_06_00_26_36_866.jpg,0.346424,0.027773526
perf_data/IMG/center_2024_02_06_00_26_36_976.jpg,0.3799563,0.026478436
perf_data/IMG/center_2024_02_06_00_26_37_085.jpg,0.3836108,0.0298188
perf_data/IMG/center_2024_02_06_00_26_37_195.jpg,0.3864366,0.009051005
perf_data/IMG/center_2024_02_06_00_26_37_311.jpg,0.3872277,-0.012704839
perf_data/IMG/center_2024_02_06_00_26_37_430.jpg,0.3872277,-0.010610362
perf_data/IMG/center_2024_02_06_00_26_37_550.jpg,0.3872277,0.015740898
perf_data/IMG/center_2024_02_06_00_26_37_670.jpg,0.3806721,0.03159901
perf_data/IMG/center_2024_02_06_00_26_37_789.jpg,0.2727664,0.022206847
perf_data/IMG/center_2024_02_06_00_26_37_906.jpg,0.0,0.0058575077
perf_data/IMG/center_2024_02_06_00_26_38_022.jpg,0.0,-0.013481204
perf_data/IMG/center_2024_02_06_00_26_38_372.jpg,-0.00650581,-0.029712204
perf_data/IMG/center_2024_02_06_00_26_38_495.jpg,-0.04395637,-0.022963602
perf_data/IMG/center_2024_02_06_00_26_38_616.jpg,-0.05137862,-0.019931223
perf_data/IMG/center_2024_02_06_00_26_38_734.jpg,-0.05420439,-0.008408141
perf_data/IMG/center_2024_02_06_00_26_38_853.jpg,-0.05556073,-0.010319916
perf_data/IMG/center_2024_02_06_00_26_38_970.jpg,-0.05782136,0.0039066887
perf_data/IMG/center_2024_02_06_00_26_39_087.jpg,-0.01102701,0.007484286
perf_data/IMG/center_2024_02_06_00_26_39_544.jpg,0.0,0.021159481
perf_data/IMG/center_2024_02_06_00_26_40_241.jpg,0.0,0.06004828
perf_data/IMG/center_2024_02_06_00_26_40_590.jpg,-0.02240531,0.05109166
perf_data/IMG/center_2024_02_06_00_26_40_703.jpg,-0.04697044,0.043474883
perf_data/IMG/center_2024_02_06_00_26_40_816.jpg,-0.05168002,0.038584225
perf_data/IMG/center_2024_02_06_00_26_40_928.jpg,-0.05168002,0.04462879
perf_data/IMG/center_2024_02_06_00_26_41_038.jpg,-0.0546565,0.040109817
perf_data/IMG/center_2024_02_06_00_26_41_151.jpg,-0.108308,0.044540152
perf_data/IMG/center_2024_02_06_00_26_41_259.jpg,-0.1596989,0.022416811
perf_data/IMG/center_2024_02_06_00_26_41_367.jpg,-0.1707758,0.00403216
perf_data/IMG/center_2024_02_06_00_26_41_474.jpg,-0.06727819,0.0045848554
perf_data/IMG/center_2024_02_06_00_26_41_583.jpg,0.0,0.07018497
perf_data/IMG/center_2024_02_06_00_26_41_688.jpg,0.0,0.025624294
perf_data/IMG/center_2024_02_06_00_26_41_892.jpg,0.0,0.06760648
perf_data/IMG/center_2024_02_06_00_26_41_995.jpg,0.0,0.038194206
perf_data/IMG/center_2024_02_06_00_26_42_883.jpg,0.0,0.054751363
perf_data/IMG/center_2024_02_06_00_26_43_566.jpg,0.0,0.013703394
perf_data/IMG/center_2024_02_06_00_26_43_676.jpg,-0.03061883,0.013477857
perf_data/IMG/center_2024_02_06_00_26_43_786.jpg,-0.0538653,0.013774249
perf_data/IMG/center_2024_02_06_00_26_43_896.jpg,-0.05940375,0.001187074
perf_data/IMG/center_2024_02_06_00_26_44_002.jpg,-0.06151361,-0.01914965
perf_data/IMG/center_2024_02_06_00_26_44_107.jpg,-0.06151361,-0.021196049
perf_data/IMG/center_2024_02_06_00_26_44_217.jpg,-0.06358587,0.047622297
perf_data/IMG/center_2024_02_06_00_26_44_335.jpg,-0.06520594,0.03217868
perf_data/IMG/center_2024_02_06_00_26_44_436.jpg,-0.06520594,0.04219856
perf_data/IMG/center_2024_02_06_00_26_44_553.jpg,-0.06520594,0.044370618
perf_data/IMG/center_2024_02_06_00_26_44_670.jpg,-0.06520594,0.039533656
perf_data/IMG/center_2024_02_06_00_26_44_772.jpg,-0.1522765,0.048722822
perf_data/IMG/center_2024_02_06_00_26_44_875.jpg,-0.2289107,0.04079547
perf_data/IMG/center_2024_02_06_00_26_44_975.jpg,-0.2413064,0.020564806
perf_data/IMG/center_2024_02_06_00_26_45_095.jpg,-0.244961,0.034739044
perf_data/IMG/center_2024_02_06_00_26_45_195.jpg,-0.244961,0.03391781
perf_data/IMG/center_2024_02_06_00_26_45_300.jpg,-0.244961,0.03476296
perf_data/IMG/center_2024_02_06_00_26_45_405.jpg,-0.244961,0.03167147
perf_data/IMG/center_2024_02_06_00_26_45_513.jpg,-0.244961,0.026861254
perf_data/IMG/center_2024_02_06_00_26_45_619.jpg,-0.244961,0.034089956
perf_data/IMG/center_2024_02_06_00_26_45_728.jpg,-0.244961,0.04857197
perf_data/IMG/center_2024_02_06_00_26_45_842.jpg,-0.244961,0.062239315
perf_data/IMG/center_2024_02_06_00_26_45_954.jpg,-0.244961,0.038361263
perf_data/IMG/center_2024_02_06_00_26_46_068.jpg,-0.244961,0.025101975
perf_data/IMG/center_2024_02_06_00_26_46_185.jpg,-0.244961,0.025755204
perf_data/IMG/center_2024_02_06_00_26_46_300.jpg,-0.244961,0.021820027
perf_data/IMG/center_2024_02_06_00_26_46_418.jpg,-0.235165,0.019677475
perf_data/IMG/center_2024_02_06_00_26_46_518.jpg,-0.143837,0.011048703
perf_data/IMG/center_2024_02_06_00_26_46_621.jpg,-0.03287939,0.013097069
perf_data/IMG/center_2024_02_06_00_26_46_725.jpg,0.0,0.010952628
perf_data/IMG/center_2024_02_06_00_26_46_826.jpg,0.0,0.015438485
perf_data/IMG/center_2024_02_06_00_26_47_072.jpg,-0.1244712,0.021323834
perf_data/IMG/center_2024_02_06_00_26_47_193.jpg,-0.2586376,0.027361762
perf_data/IMG/center_2024_02_06_00_26_47_314.jpg,-0.2792844,0.032637354
perf_data/IMG/center_2024_02_06_00_26_47_416.jpg,-0.2792844,0.018033538
perf_data/IMG/center_2024_02_06_00_26_47_521.jpg,-0.1911965,-0.0010878639
perf_data/IMG/center_2024_02_06_00_26_47_626.jpg,-0.1013378,0.002849604
perf_data/IMG/center_2024_02_06_00_26_47_733.jpg,-0.05205678,0.04523643
perf_data/IMG/center_2024_02_06_00_26_47_838.jpg,-0.04542573,0.06659172
perf_data/IMG/center_2024_02_06_00_26_47_945.jpg,-0.04293911,0.032715887
perf_data/IMG/center_2024_02_06_00_26_48_051.jpg,-0.04180876,0.038662437
perf_data/IMG/center_2024_02_06_00_26_48_153.jpg,-0.04180876,0.026435118
perf_data/IMG/center_2024_02_06_00_26_48_258.jpg,-0.04180876,0.014860193
perf_data/IMG/center_2024_02_06_00_26_48_363.jpg,-0.06068474,0.005849502
perf_data/IMG/center_2024_02_06_00_26_48_470.jpg,-0.1211557,0.0025506495
perf_data/IMG/center_2024_02_06_00_26_48_578.jpg,-0.1483205,0.021552578
perf_data/IMG/center_2024_02_06_00_26_48_687.jpg,-0.1538967,-0.008664214
perf_data/IMG/center_2024_02_06_00_26_48_796.jpg,-0.1576643,0.0097359745
perf_data/IMG/center_2024_02_06_00_26_48_910.jpg,-0.1576643,0.007092557
perf_data/IMG/center_2024_02_06_00_26_49_027.jpg,-0.1576643,0.02481398
perf_data/IMG/center_2024_02_06_00_26_49_145.jpg,-0.1576643,0.006117164
perf_data/IMG/center_2024_02_06_00_26_49_265.jpg,-0.1516737,-0.0041315155
perf_data/IMG/center_2024_02_06_00_26_49_386.jpg,-0.07647122,-0.0023989426
perf_data/IMG/center_2024_02_06_00_26_49_508.jpg,-0.06177734,0.007851231
perf_data/IMG/center_2024_02_06_00_26_49_994.jpg,0.0,-0.013497678
